date,stocks,bonds,gold,futures
2015-10-22,0.0100,0.0007,-0.0009,0.0080
2015-10-23,0.0102,-0.0030,-0.0028,-0.0001
2015-10-26,-0.0010,0.0014,0.0029,0.0047
2015-10-27,-0.0051,0.0016,-0.0003,0.0067
2015-10-28,0.0106,-0.0033,0.0088,-0.0041
2015-10-29,-0.0043,-0.0042,-0.0245,-0.0108
2015-10-30,-0.0005,0.0010,-0.0051,-0.0046
2015-11-02,0.0055,-0.0016,-0.0048,0.0004
2015-11-03,0.0013,-0.0020,-0.0192,-0.0060
2015-11-04,-0.0019,-0.0010,-0.0071,0.0014
2015-11-05,-0.0016,-0.0007,-0.0018,0.0014
2015-11-06,-0.0036,-0.0046,-0.0149,-0.0010
2015-11-09,-0.0074,-0.0003,0.0004,0.0011
2015-11-10,-0.0005,0.0013,0.0003,0.0081
2015-11-11,0.0009,0.0000,-0.0035,0.0003
2015-11-12,-0.0118,-0.0002,-0.0037,-0.0002
2015-11-13,-0.0103,0.0019,0.0000,0.0038
2015-11-16,0.0081,0.0003,0.0024,0.0067
2015-11-17,0.0053,0.0007,-0.0139,0.0050
2015-11-18,0.0093,-0.0003,-0.0001,0.0042
2015-11-19,0.0054,0.0012,0.0086,-0.0036
2015-11-20,0.0014,-0.0009,-0.0017,0.0050
2015-11-23,-0.0032,0.0007,-0.0090,-0.0010
2015-11-24,-0.0011,0.0004,0.0063,-0.0061
2015-11-25,0.0015,0.0005,-0.0033,0.0048
2015-11-27,0.0016,0.0002,-0.0126,0.0115
2015-11-30,-0.0034,0.0003,0.0086,-0.0020
2015-12-01,0.0093,0.0036,-0.0017,0.0008
2015-12-02,-0.0080,-0.0006,-0.0091,0.0063
2015-12-03,-0.0106,-0.0075,0.0070,-0.0366
2015-12-04,0.0099,0.0026,0.0216,-0.0022
2015-12-07,-0.0048,0.0030,-0.0082,0.0212
2015-12-08,-0.0094,-0.0009,0.0001,-0.0022
2015-12-09,-0.0037,0.0015,0.0011,-0.0079
2015-12-10,-0.0002,-0.0014,-0.0042,0.0031
2015-12-11,-0.0156,0.0055,0.0035,0.0052
2015-12-14,-0.0034,-0.0044,-0.0114,-0.0001
2015-12-15,0.0088,-0.0020,-0.0017,-0.0027
2015-12-16,0.0134,-0.0015,0.0143,0.0014
2015-12-17,-0.0080,0.0026,-0.0253,0.0123
2015-12-18,-0.0130,0.0021,0.0147,-0.0075
2015-12-21,0.0033,0.0000,0.0147,-0.0025
2015-12-22,0.0069,-0.0023,-0.0060,-0.0009
2015-12-23,0.0130,-0.0013,-0.0054,-0.0072
2015-12-24,0.0015,0.0010,0.0071,-0.0028
2015-12-28,-0.0021,0.0010,-0.0070,0.0046
2015-12-29,0.0093,-0.0045,-0.0003,-0.0076
2015-12-30,-0.0054,0.0002,-0.0077,0.0071
2015-12-31,-0.0081,0.0017,0.0004,-0.0025
2016-01-04,-0.0191,0.0017,0.0142,0.0031
2016-01-05,-0.0001,-0.0004,0.0030,0.0024
2016-01-06,-0.0124,0.0041,0.0125,0.0083
2016-01-07,-0.0210,0.0014,0.0146,-0.0021
2016-01-08,-0.0094,0.0011,-0.0089,0.0049
2016-01-11,-0.0025,-0.0008,-0.0016,0.0122
2016-01-12,0.0026,0.0033,-0.0101,0.0056
2016-01-13,-0.0111,0.0018,0.0018,0.0010
2016-01-14,0.0031,-0.0015,-0.0125,0.0024
2016-01-15,-0.0181,0.0040,0.0159,0.0198
2016-01-19,-0.0003,0.0000,-0.0015,-0.0040
2016-01-20,-0.0189,0.0031,0.0156,0.0161
2016-01-21,0.0042,-0.0016,-0.0074,-0.0098
2016-01-22,0.0260,-0.0017,-0.0015,-0.0195
2016-01-25,-0.0102,0.0012,0.0085,0.0066
2016-01-26,0.0096,0.0015,0.0136,-0.0053
2016-01-27,-0.0027,0.0000,-0.0038,-0.0040
2016-01-28,0.0009,0.0008,-0.0002,-0.0016
2016-01-29,0.0193,0.0031,0.0003,0.0016
2016-02-01,0.0029,-0.0021,0.0104,-0.0006
2016-02-02,-0.0176,0.0059,-0.0007,0.0152
2016-02-03,0.0014,-0.0006,0.0125,-0.0060
2016-02-04,0.0053,0.0010,0.0142,-0.0051
2016-02-05,-0.0161,0.0006,0.0002,0.0058
2016-02-08,-0.0166,0.0064,0.0347,0.0143
2016-02-09,-0.0066,-0.0002,0.0006,0.0074
2016-02-10,-0.0010,0.0012,-0.0033,0.0013
2016-02-11,-0.0118,0.0027,0.0445,0.0171
2016-02-12,0.0120,-0.0051,-0.0067,-0.0194
2016-02-16,0.0228,-0.0015,-0.0251,-0.0027
2016-02-17,0.0161,-0.0026,0.0027,-0.0116
2016-02-18,-0.0002,0.0033,0.0123,0.0052
2016-02-19,-0.0034,0.0003,0.0037,0.0051
2016-02-22,0.0129,-0.0007,-0.0168,-0.0042
2016-02-23,-0.0111,0.0013,0.0103,0.0055
2016-02-24,-0.0039,0.0001,0.0135,0.0066
2016-02-25,0.0129,0.0024,-0.0002,0.0005
2016-02-26,0.0004,-0.0045,-0.0148,-0.0090
2016-02-29,-0.0046,0.0010,0.0115,0.0045
2016-03-01,0.0182,-0.0054,-0.0029,-0.0097
2016-03-02,0.0082,-0.0003,0.0090,-0.0085
2016-03-03,0.0067,0.0014,0.0132,-0.0019
2016-03-04,0.0061,-0.0029,0.0099,-0.0087
2016-03-07,-0.0002,-0.0006,-0.0052,-0.0045
2016-03-08,-0.0086,0.0036,-0.0008,0.0079
2016-03-09,0.0031,-0.0025,-0.0044,-0.0082
2016-03-10,-0.0007,-0.0018,0.0123,-0.0125
2016-03-11,0.0183,-0.0025,-0.0104,-0.0010
2016-03-14,0.0008,0.0008,-0.0113,-0.0005
2016-03-15,-0.0051,0.0002,-0.0114,-0.0037
2016-03-16,0.0015,0.0019,-0.0010,0.0044
2016-03-17,0.0134,0.0021,0.0287,0.0094
2016-03-18,0.0016,0.0017,-0.0085,0.0009
2016-03-21,-0.0010,-0.0028,-0.0078,-0.0015
2016-03-22,0.0000,-0.0005,0.0037,0.0006
2016-03-23,-0.0074,0.0038,-0.0198,-0.0013
2016-03-24,-0.0055,-0.0010,-0.0017,-0.0028
2016-03-28,0.0033,0.0013,-0.0012,-0.0003
2016-03-29,0.0059,0.0034,0.0127,0.0092
2016-03-30,0.0104,-0.0008,-0.0072,0.0008
2016-03-31,-0.0028,0.0025,0.0057,0.0031
2016-04-01,-0.0047,-0.0007,-0.0098,0.0031
2016-04-04,0.0005,0.0010,-0.0034,-0.0016
2016-04-05,-0.0135,0.0032,0.0085,0.0041
2016-04-06,0.0094,-0.0015,-0.0047,-0.0002
2016-04-07,-0.0069,0.0039,0.0112,0.0001
2016-04-08,0.0065,-0.0019,0.0051,-0.0045
2016-04-11,0.0001,0.0001,0.0114,0.0013
2016-04-12,0.0074,-0.0029,0.0023,-0.0084
2016-04-13,0.0135,0.0010,-0.0100,-0.0039
2016-04-14,0.0036,-0.0012,-0.0174,-0.0037
2016-04-15,-0.0009,0.0019,0.0066,0.0060
2016-04-18,0.0029,-0.0010,0.0003,-0.0025
2016-04-19,0.0105,-0.0008,0.0156,-0.0020
2016-04-20,0.0013,-0.0040,0.0001,-0.0045
2016-04-21,-0.0026,-0.0012,-0.0033,-0.0131
2016-04-22,-0.0025,-0.0008,-0.0162,-0.0091
2016-04-25,-0.0020,-0.0008,0.0083,-0.0025
2016-04-26,0.0019,-0.0015,0.0026,-0.0001
2016-04-27,0.0003,0.0034,0.0056,0.0004
2016-04-28,-0.0048,0.0013,0.0128,0.0078
2016-04-29,-0.0038,0.0015,0.0190,-0.0038
2016-05-02,0.0030,-0.0027,0.0041,0.0039
2016-05-03,-0.0101,0.0037,-0.0031,-0.0060
2016-05-04,-0.0087,0.0011,-0.0135,-0.0085
2016-05-05,-0.0014,0.0022,-0.0016,0.0006
2016-05-06,0.0014,-0.0013,0.0171,0.0037
2016-05-09,-0.0001,0.0013,-0.0211,-0.0058
2016-05-10,0.0120,0.0000,-0.0014,0.0061
2016-05-11,-0.0051,0.0012,0.0085,0.0025
2016-05-12,-0.0017,-0.0021,-0.0035,-0.0059
2016-05-13,-0.0083,0.0026,0.0012,0.0012
2016-05-16,0.0078,-0.0027,0.0013,-0.0009
2016-05-17,-0.0039,-0.0003,0.0023,-0.0020
2016-05-18,-0.0002,-0.0066,-0.0019,-0.0121
2016-05-19,-0.0080,0.0025,-0.0153,-0.0043
2016-05-20,0.0076,-0.0001,-0.0013,0.0023
2016-05-23,-0.0024,0.0002,-0.0008,-0.0007
2016-05-24,0.0115,-0.0008,-0.0181,-0.0007
2016-05-25,0.0088,-0.0009,-0.0045,0.0020
2016-05-26,0.0021,0.0029,-0.0032,0.0032
2016-05-27,0.0025,-0.0008,-0.0049,0.0002
2016-05-31,-0.0008,0.0005,0.0007,-0.0035
2016-06-01,-0.0010,-0.0006,-0.0023,0.0027
2016-06-02,0.0007,0.0021,-0.0017,0.0096
2016-06-03,0.0029,0.0061,0.0250,0.0038
2016-06-06,0.0047,-0.0010,0.0036,0.0006
2016-06-07,0.0047,0.0007,-0.0003,0.0062
2016-06-08,0.0031,0.0005,0.0123,0.0049
2016-06-09,-0.0061,0.0017,0.0082,0.0040
2016-06-10,-0.0139,0.0023,0.0025,-0.0014
2016-06-13,-0.0116,0.0015,0.0086,-0.0047
2016-06-14,-0.0092,0.0004,0.0010,0.0033
2016-06-15,0.0021,0.0012,0.0002,-0.0005
2016-06-16,-0.0034,0.0017,0.0078,0.0065
2016-06-17,0.0047,-0.0027,-0.0028,-0.0070
2016-06-20,0.0174,-0.0025,-0.0021,-0.0133
2016-06-21,0.0028,-0.0014,-0.0152,-0.0086
2016-06-22,-0.0005,0.0004,-0.0020,-0.0030
2016-06-23,0.0143,-0.0032,-0.0054,-0.0055
2016-06-24,-0.0490,0.0090,0.0470,0.0290
2016-06-27,-0.0230,0.0072,0.0018,0.0078
2016-06-28,0.0177,0.0000,-0.0051,0.0080
2016-06-29,0.0222,-0.0007,0.0068,0.0072
2016-06-30,0.0116,-0.0007,-0.0047,0.0036
2016-07-01,0.0043,0.0021,0.0139,0.0095
2016-07-05,-0.0088,0.0059,0.0147,0.0063
2016-07-06,-0.0027,-0.0012,0.0062,0.0016
2016-07-07,0.0020,0.0004,-0.0037,-0.0009
2016-07-08,0.0112,0.0011,-0.0027,0.0087
2016-07-11,0.0084,-0.0035,-0.0013,-0.0054
2016-07-12,0.0087,-0.0043,-0.0156,-0.0097
2016-07-13,0.0022,0.0026,0.0063,0.0048
2016-07-14,0.0052,-0.0035,-0.0085,-0.0078
2016-07-15,-0.0016,-0.0033,-0.0036,-0.0089
2016-07-18,0.0020,0.0005,0.0014,0.0012
2016-07-19,-0.0030,0.0014,0.0023,0.0004
2016-07-20,0.0051,-0.0014,-0.0097,-0.0030
2016-07-21,-0.0011,0.0009,0.0091,-0.0001
2016-07-22,0.0009,-0.0001,-0.0055,0.0010
2016-07-25,-0.0018,-0.0004,-0.0032,-0.0016
2016-07-26,0.0012,0.0005,0.0008,0.0047
2016-07-27,0.0003,0.0030,0.0047,0.0073
2016-07-28,0.0008,0.0002,0.0050,0.0034
2016-07-29,0.0083,0.0032,0.0122,0.0049
2016-08-01,-0.0024,-0.0023,0.0016,0.0014
2016-08-02,-0.0065,-0.0020,0.0096,-0.0111
2016-08-03,-0.0017,-0.0001,-0.0057,-0.0068
2016-08-04,0.0027,0.0024,0.0020,0.0116
2016-08-05,0.0053,-0.0048,-0.0168,0.0012
2016-08-08,0.0019,0.0001,-0.0023,-0.0013
2016-08-09,0.0050,0.0023,0.0040,0.0083
2016-08-10,-0.0004,0.0021,0.0039,0.0045
2016-08-11,0.0053,-0.0042,-0.0014,-0.0056
2016-08-12,0.0003,0.0032,-0.0050,-0.0040
2016-08-15,0.0020,-0.0021,0.0032,0.0000
2016-08-16,-0.0048,-0.0014,0.0070,-0.0100
2016-08-17,0.0006,0.0011,-0.0060,-0.0065
2016-08-18,0.0031,0.0015,0.0062,0.0056
2016-08-19,-0.0028,-0.0025,-0.0081,-0.0103
2016-08-22,0.0005,0.0026,-0.0021,0.0003
2016-08-23,0.0035,-0.0003,0.0020,0.0061
2016-08-24,-0.0042,-0.0003,-0.0122,-0.0096
2016-08-25,-0.0022,-0.0013,-0.0038,-0.0017
2016-08-26,-0.0007,-0.0035,0.0010,-0.0018
2016-08-29,-0.0002,0.0043,0.0009,0.0034
2016-08-30,-0.0010,-0.0006,-0.0080,-0.0019
2016-08-31,-0.0023,0.0003,-0.0039,-0.0059
2016-09-01,0.0024,0.0000,0.0044,-0.0044
2016-09-02,0.0064,-0.0017,0.0073,0.0061
2016-09-06,0.0066,0.0034,0.0206,0.0134
2016-09-07,0.0010,0.0001,-0.0035,0.0025
2016-09-08,-0.0017,-0.0047,-0.0056,-0.0168
2016-09-09,-0.0209,-0.0033,-0.0053,-0.0297
2016-09-12,0.0046,0.0006,-0.0066,-0.0070
2016-09-13,-0.0121,-0.0037,-0.0014,-0.0106
2016-09-14,-0.0013,0.0026,0.0018,-0.0001
2016-09-15,0.0074,-0.0005,-0.0061,0.0050
2016-09-16,-0.0050,-0.0001,-0.0059,0.0040
2016-09-19,0.0040,0.0004,0.0058,0.0077
2016-09-20,0.0001,0.0005,0.0003,0.0049
2016-09-21,0.0109,0.0010,0.0100,0.0047
2016-09-22,0.0110,0.0022,0.0100,0.0074
2016-09-23,-0.0062,0.0011,-0.0022,-0.0033
2016-09-26,-0.0085,0.0013,0.0018,-0.0028
2016-09-27,0.0030,0.0021,-0.0102,0.0086
2016-09-28,0.0041,-0.0005,-0.0050,-0.0018
2016-09-29,-0.0034,0.0010,0.0017,-0.0074
2016-09-30,0.0034,-0.0030,-0.0067,-0.0023
2016-10-03,-0.0016,-0.0009,-0.0033,-0.0002
2016-10-04,-0.0029,-0.0034,-0.0327,-0.0062
2016-10-05,0.0021,-0.0019,-0.0009,-0.0086
2016-10-06,-0.0015,-0.0015,-0.0123,0.0003
2016-10-07,-0.0035,0.0000,-0.0009,-0.0009
2016-10-10,0.0040,0.0000,0.0068,0.0023
2016-10-11,-0.0110,-0.0012,-0.0036,-0.0081
2016-10-12,-0.0028,-0.0009,-0.0017,-0.0015
2016-10-13,-0.0035,0.0024,0.0030,-0.0070
2016-10-14,0.0024,-0.0032,-0.0017,0.0032
2016-10-17,-0.0035,0.0020,0.0009,-0.0028
2016-10-18,0.0079,0.0010,0.0050,0.0081
2016-10-19,0.0034,0.0000,0.0056,0.0047
2016-10-20,-0.0015,0.0003,-0.0019,-0.0010
2016-10-21,-0.0017,0.0002,0.0002,0.0007
2016-10-24,0.0030,-0.0011,-0.0031,0.0047
2016-10-25,-0.0029,0.0004,0.0078,-0.0018
2016-10-26,-0.0007,-0.0017,-0.0055,-0.0128
2016-10-27,-0.0030,-0.0030,0.0023,-0.0052
2016-10-28,-0.0021,0.0001,0.0058,-0.0052
2016-10-31,0.0000,0.0013,-0.0029,-0.0021
2016-11-01,-0.0041,0.0012,0.0117,-0.0095
2016-11-02,-0.0066,0.0009,0.0157,-0.0079
2016-11-03,-0.0033,-0.0009,-0.0037,-0.0004
2016-11-04,-0.0041,0.0016,0.0009,-0.0042
2016-11-07,0.0154,-0.0022,-0.0192,0.0135
2016-11-08,0.0039,-0.0021,-0.0038,0.0009
2016-11-09,0.0028,-0.0114,-0.0008,-0.0046
2016-11-10,0.0031,-0.0029,-0.0058,-0.0038
2016-11-11,-0.0025,0.0000,-0.0336,-0.0083
2016-11-14,-0.0026,-0.0054,-0.0019,0.0063
2016-11-15,0.0058,-0.0007,0.0024,-0.0016
2016-11-16,-0.0019,0.0013,-0.0004,-0.0042
2016-11-17,0.0051,-0.0028,-0.0059,0.0033
2016-11-18,-0.0056,-0.0026,-0.0065,0.0005
2016-11-21,0.0078,-0.0001,0.0010,-0.0031
2016-11-22,0.0015,0.0006,0.0012,0.0055
2016-11-23,-0.0019,-0.0019,-0.0179,0.0071
2016-11-25,0.0066,-0.0001,-0.0095,0.0054
2016-11-28,-0.0045,0.0025,0.0109,-0.0038
2016-11-29,0.0015,0.0014,-0.0025,-0.0055
2016-11-30,-0.0018,-0.0033,-0.0142,0.0003
2016-12-01,-0.0020,-0.0040,-0.0038,-0.0037
2016-12-02,0.0002,0.0029,0.0072,-0.0070
2016-12-05,0.0054,0.0001,-0.0011,-0.0001
2016-12-06,0.0057,-0.0006,-0.0054,0.0042
2016-12-07,0.0125,0.0026,0.0063,0.0011
2016-12-08,0.0021,-0.0021,-0.0043,0.0104
2016-12-09,0.0041,-0.0037,-0.0089,0.0104
2016-12-12,0.0001,0.0000,0.0034,-0.0053
2016-12-13,0.0079,-0.0002,-0.0058,0.0026
2016-12-14,-0.0058,-0.0024,0.0041,0.0006
2016-12-15,-0.0052,-0.0019,-0.0291,0.0135
2016-12-16,0.0001,-0.0011,0.0067,-0.0045
2016-12-19,0.0024,0.0031,0.0047,-0.0035
2016-12-20,0.0015,-0.0013,-0.0079,0.0038
2016-12-21,-0.0007,0.0015,-0.0003,-0.0025
2016-12-22,-0.0012,-0.0003,-0.0022,-0.0004
2016-12-23,0.0008,0.0007,0.0026,-0.0005
2016-12-27,0.0008,-0.0013,0.0046,0.0047
2016-12-28,-0.0055,0.0031,0.0019,0.0004
2016-12-29,0.0015,0.0016,0.0151,-0.0098
2016-12-30,-0.0010,0.0022,-0.0055,-0.0073
2017-01-03,0.0039,-0.0004,0.0090,0.0035
2017-01-04,0.0092,0.0000,0.0029,0.0046
2017-01-05,0.0048,0.0050,0.0137,-0.0127
2017-01-06,0.0005,-0.0028,-0.0067,0.0041
2017-01-09,-0.0035,0.0025,0.0099,-0.0040
2017-01-10,0.0015,-0.0001,0.0005,0.0014
2017-01-11,-0.0008,0.0007,0.0094,0.0061
2017-01-12,0.0030,0.0002,0.0027,-0.0037
2017-01-13,0.0027,-0.0009,-0.0031,0.0031
2017-01-17,-0.0030,0.0033,0.0141,-0.0121
2017-01-18,0.0017,-0.0034,-0.0007,0.0039
2017-01-19,-0.0054,-0.0033,-0.0088,0.0020
2017-01-20,0.0038,0.0001,0.0028,-0.0002
2017-01-23,-0.0007,0.0039,0.0090,-0.0068
2017-01-24,0.0052,-0.0039,-0.0040,0.0105
2017-01-25,0.0085,-0.0028,-0.0108,0.0031
2017-01-26,-0.0011,0.0012,-0.0066,0.0017
2017-01-27,-0.0002,0.0015,-0.0012,-0.0011
2017-01-30,-0.0062,-0.0002,0.0042,-0.0114
2017-01-31,0.0002,0.0016,0.0129,-0.0034
2017-02-01,0.0006,-0.0012,-0.0025,0.0056
2017-02-02,0.0011,0.0003,0.0092,-0.0004
2017-02-03,0.0058,-0.0012,0.0012,0.0048
2017-02-06,-0.0040,0.0044,0.0093,-0.0035
2017-02-07,-0.0005,0.0012,0.0033,-0.0041
2017-02-08,0.0029,0.0025,0.0028,0.0026
2017-02-09,0.0030,-0.0030,-0.0022,0.0039
2017-02-10,0.0040,-0.0007,-0.0007,0.0146
2017-02-13,0.0049,-0.0012,-0.0081,0.0032
2017-02-14,0.0003,-0.0022,-0.0003,0.0049
2017-02-15,0.0055,-0.0020,0.0063,0.0099
2017-02-16,0.0019,0.0030,0.0069,-0.0093
2017-02-17,0.0000,0.0015,-0.0020,-0.0030
2017-02-21,0.0036,0.0000,-0.0001,0.0071
2017-02-22,-0.0002,0.0003,-0.0045,0.0000
2017-02-23,0.0019,0.0015,0.0147,-0.0031
2017-02-24,-0.0023,0.0040,0.0055,-0.0054
2017-02-27,0.0005,-0.0027,0.0004,-0.0002
2017-02-28,-0.0015,0.0003,-0.0039,-0.0032
2017-03-01,0.0097,-0.0063,-0.0031,0.0127
2017-03-02,-0.0038,-0.0014,-0.0137,-0.0112
2017-03-03,0.0001,0.0004,-0.0052,-0.0064
2017-03-06,-0.0018,-0.0001,-0.0008,-0.0017
2017-03-07,-0.0027,-0.0011,-0.0076,0.0015
2017-03-08,-0.0030,-0.0021,-0.0055,-0.0051
2017-03-09,0.0007,-0.0022,-0.0051,-0.0055
2017-03-10,0.0054,0.0009,-0.0015,-0.0003
2017-03-13,0.0024,-0.0011,0.0015,0.0045
2017-03-14,-0.0038,0.0008,-0.0006,-0.0012
2017-03-15,0.0061,0.0051,-0.0016,-0.0013
2017-03-16,0.0056,-0.0011,0.0219,0.0019
2017-03-17,-0.0005,0.0012,0.0025,0.0005
2017-03-20,-0.0013,0.0016,0.0033,-0.0006
2017-03-21,-0.0075,0.0022,0.0101,-0.0146
2017-03-22,-0.0020,0.0021,0.0026,-0.0039
2017-03-23,0.0013,-0.0007,-0.0021,0.0020
2017-03-24,0.0005,0.0011,0.0013,0.0037
2017-03-27,-0.0003,0.0012,0.0057,-0.0092
2017-03-28,0.0075,-0.0021,0.0000,0.0083
2017-03-29,-0.0003,0.0014,-0.0016,0.0054
2017-03-30,0.0019,-0.0015,-0.0070,0.0015
2017-03-31,-0.0033,0.0013,0.0026,-0.0056
2017-04-03,-0.0025,0.0026,0.0023,-0.0013
2017-04-04,0.0006,-0.0002,0.0035,-0.0014
2017-04-05,-0.0021,-0.0002,-0.0079,-0.0018
2017-04-06,0.0006,0.0007,0.0039,0.0003
2017-04-07,-0.0006,-0.0017,0.0032,0.0023
2017-04-10,0.0009,0.0009,-0.0026,-0.0056
2017-04-11,0.0007,0.0037,0.0162,-0.0023
2017-04-12,-0.0026,0.0001,0.0031,-0.0013
2017-04-13,-0.0053,0.0034,0.0082,0.0013
2017-04-17,0.0071,-0.0010,0.0027,0.0029
2017-04-18,-0.0047,0.0041,0.0017,-0.0126
2017-04-19,-0.0012,-0.0012,-0.0083,-0.0036
2017-04-20,0.0064,-0.0020,0.0003,0.0079
2017-04-21,-0.0024,0.0003,0.0041,0.0009
2017-04-24,0.0161,-0.0019,-0.0089,0.0017
2017-04-25,0.0056,-0.0029,-0.0080,-0.0036
2017-04-26,0.0003,0.0008,-0.0023,0.0029
2017-04-27,-0.0005,0.0007,0.0014,0.0034
2017-04-28,-0.0014,0.0006,0.0019,0.0000
2017-05-01,0.0023,-0.0024,-0.0100,-0.0033
2017-05-02,0.0021,0.0019,0.0012,0.0084
2017-05-03,-0.0015,-0.0002,-0.0067,-0.0037
2017-05-04,0.0020,-0.0024,-0.0159,0.0050
2017-05-05,0.0055,0.0003,-0.0014,-0.0038
2017-05-08,0.0006,-0.0011,0.0002,-0.0017
2017-05-09,-0.0020,-0.0016,-0.0089,0.0019
2017-05-10,0.0015,-0.0001,0.0023,-0.0035
2017-05-11,-0.0021,0.0005,0.0043,-0.0004
2017-05-12,0.0010,0.0034,0.0028,0.0038
2017-05-15,0.0048,-0.0003,0.0019,0.0004
2017-05-16,0.0027,0.0007,0.0051,-0.0042
2017-05-17,-0.0122,0.0058,0.0180,-0.0199
2017-05-18,-0.0006,-0.0008,-0.0046,-0.0046
2017-05-19,0.0074,-0.0003,0.0006,-0.0005
2017-05-22,0.0055,-0.0003,0.0064,-0.0001
2017-05-23,0.0010,-0.0018,-0.0046,0.0040
2017-05-24,0.0007,0.0011,-0.0019,0.0018
2017-05-25,0.0036,0.0008,0.0027,0.0118
2017-05-26,-0.0012,0.0002,0.0092,-0.0010
2017-05-30,-0.0010,0.0020,-0.0044,0.0016
2017-05-31,0.0011,0.0012,0.0077,0.0050
2017-06-01,0.0061,-0.0008,-0.0041,0.0085
2017-06-02,0.0063,0.0031,0.0080,0.0093
2017-06-05,-0.0017,-0.0013,0.0020,-0.0024
2017-06-06,-0.0029,0.0018,0.0116,-0.0023
2017-06-07,0.0006,-0.0016,-0.0033,-0.0009
2017-06-08,-0.0014,-0.0008,-0.0106,-0.0009
2017-06-09,-0.0007,-0.0002,-0.0063,-0.0013
2017-06-12,-0.0021,-0.0007,-0.0019,-0.0051
2017-06-13,0.0054,0.0003,-0.0002,-0.0012
2017-06-14,0.0010,0.0040,0.0058,0.0114
2017-06-15,-0.0072,-0.0011,-0.0167,-0.0188
2017-06-16,0.0035,0.0006,0.0015,0.0032
2017-06-19,0.0069,-0.0013,-0.0077,0.0083
2017-06-20,-0.0072,0.0024,-0.0025,0.0023
2017-06-21,-0.0013,0.0001,0.0019,0.0041
2017-06-22,0.0008,0.0002,0.0029,0.0057
2017-06-23,0.0018,0.0005,0.0056,-0.0017
2017-06-26,0.0013,0.0007,-0.0079,0.0059
2017-06-27,-0.0051,-0.0030,0.0004,-0.0212
2017-06-28,0.0076,-0.0008,0.0018,-0.0045
2017-06-29,-0.0062,-0.0021,-0.0026,-0.0190
2017-06-30,-0.0016,-0.0016,-0.0028,-0.0163
2017-07-03,0.0022,-0.0020,-0.0185,-0.0042
2017-07-05,-0.0001,0.0006,0.0021,0.0034
2017-07-06,-0.0057,-0.0019,0.0013,-0.0098
2017-07-07,0.0022,-0.0013,-0.0111,0.0057
2017-07-10,0.0021,0.0014,0.0030,0.0025
2017-07-11,-0.0007,0.0005,0.0013,0.0007
2017-07-12,0.0090,0.0021,0.0036,0.0076
2017-07-13,0.0021,-0.0012,-0.0015,0.0033
2017-07-14,0.0058,0.0012,0.0084,0.0003
2017-07-17,0.0003,0.0009,0.0051,0.0016
2017-07-18,0.0006,0.0023,0.0066,-0.0026
2017-07-19,0.0046,0.0001,0.0000,0.0005
2017-07-20,0.0025,0.0004,0.0027,0.0040
2017-07-21,-0.0023,0.0018,0.0071,-0.0040
2017-07-24,-0.0020,-0.0013,-0.0001,-0.0008
2017-07-25,0.0029,-0.0040,-0.0017,0.0050
2017-07-26,0.0007,0.0024,-0.0023,0.0068
2017-07-27,0.0009,-0.0015,0.0087,-0.0046
2017-07-28,-0.0016,0.0014,0.0070,-0.0032
2017-07-31,0.0004,-0.0001,-0.0014,0.0028
2017-08-01,0.0048,0.0024,0.0047,0.0026
2017-08-02,0.0001,-0.0002,-0.0008,0.0013
2017-08-03,-0.0006,0.0021,-0.0031,-0.0015
2017-08-04,-0.0004,-0.0021,-0.0077,-0.0002
2017-08-07,0.0020,0.0007,0.0002,0.0025
2017-08-08,-0.0025,-0.0014,-0.0016,-0.0004
2017-08-09,-0.0025,0.0026,0.0133,-0.0105
2017-08-10,-0.0105,0.0014,0.0085,-0.0122
2017-08-11,-0.0012,0.0014,0.0031,-0.0029
2017-08-14,0.0077,-0.0013,-0.0027,0.0063
2017-08-15,-0.0016,-0.0024,-0.0083,-0.0005
2017-08-16,0.0027,0.0021,0.0025,0.0159
2017-08-17,-0.0090,0.0015,0.0074,-0.0116
2017-08-18,-0.0030,0.0002,-0.0006,0.0003
2017-08-21,0.0010,0.0010,0.0040,0.0047
2017-08-22,0.0068,-0.0017,-0.0044,0.0052
2017-08-23,-0.0015,0.0023,0.0029,0.0038
2017-08-24,-0.0012,-0.0012,-0.0021,0.0018
2017-08-25,0.0026,0.0010,0.0046,0.0078
2017-08-28,0.0009,0.0006,0.0135,0.0039
2017-08-29,-0.0005,0.0010,0.0028,0.0056
2017-08-30,0.0014,-0.0004,-0.0036,-0.0022
2017-08-31,0.0063,0.0013,0.0062,0.0062
2017-09-01,0.0031,-0.0022,0.0062,0.0047
2017-09-05,-0.0056,0.0052,0.0107,0.0006
2017-09-06,0.0023,-0.0020,-0.0041,-0.0011
2017-09-07,0.0030,0.0028,0.0085,0.0160
2017-09-08,0.0000,-0.0001,0.0007,-0.0046
2017-09-11,0.0089,-0.0034,-0.0114,-0.0003
2017-09-12,0.0032,-0.0022,-0.0022,-0.0082
2017-09-13,-0.0008,-0.0012,-0.0035,-0.0136
2017-09-14,-0.0015,0.0000,0.0010,-0.0039
2017-09-15,0.0022,-0.0002,-0.0030,-0.0022
2017-09-18,0.0015,-0.0014,-0.0108,-0.0016
2017-09-19,0.0028,-0.0005,-0.0001,0.0060
2017-09-20,0.0013,-0.0016,0.0045,-0.0014
2017-09-21,-0.0041,0.0003,-0.0164,-0.0056
